,Time,Frequency,amplitude
143,0.715,0.235661551024,1.46554021074e-07
144,0.72,0.304180498707,1.44864045476e-07
145,0.725,0.246829889519,1.48740158916e-07
146,0.73,0.293197891499,1.4707179441e-07
147,0.735,0.257394558617,1.50896747298e-07
148,0.74,0.282822312317,1.49250147555e-07
149,0.745,0.267395938584,1.530244414e-07
150,0.75,0.273013564861,1.51399761319e-07
151,0.755,0.276870842476,1.55123886016e-07
152,0.76,0.263734888858,1.53521280919e-07
153,0.765,0.285852894626,1.57195714873e-07
154,0.77,0.254952615271,1.55615339797e-07
155,0.775,0.294372860843,1.59240550104e-07
156,0.78,0.24663585921,1.57682559177e-07
157,0.785,0.302458940947,1.61259001846e-07
158,0.79,0.238756248037,1.59723547735e-07
159,0.795,0.310137025092,1.63251667941e-07
160,0.8,0.231287678791,1.61738901356e-07
161,0.805,0.317430921538,1.65219133722e-07
162,0.81,0.224206102262,1.6372920297e-07
163,0.815,0.32436255744,1.67161971859e-07
164,0.82,0.217489330601,1.65695022448e-07
165,0.825,0.33095215804,1.69080742267e-07
166,0.83,0.211116864778,1.6763691654e-07
167,0.835,0.337218405472,1.70975992055e-07
168,0.84,0.205069740546,1.69555428858e-07
169,0.845,0.343178580806,1.72848255509e-07
170,0.85,0.199330390039,1.71451089892e-07
171,0.855,0.348848690947,1.74698054108e-07
172,0.86,0.193882517567,1.73324417041e-07
173,0.865,0.354243581664,1.76525896552e-07
174,0.87,0.18871098842,1.75175914674e-07
175,0.875,0.359377039961,1.78332278823e-07
176,0.88,0.183801727592,1.77006074196e-07
177,0.885,0.364261884957,1.80117684239e-07
178,0.89,0.179141629795,1.78815374133e-07
179,0.895,0.368910050503,1.81882583537e-07
180,0.9,0.174718476877,1.80604280216e-07
181,0.905,0.373332659353,1.83627434942e-07
182,0.91,0.170520864101,1.82373245472e-07
183,0.915,0.377540090034,1.85352684259e-07
184,0.92,0.166538132944,1.84122710321e-07
185,0.925,0.381542037362,1.87058764949e-07
186,0.93,0.162760309977,1.85853102664e-07
187,0.935,0.38534756762,1.88746098213e-07
188,0.94,0.159178051766,1.87564837973e-07
189,0.945,0.388965167709,1.90415093069e-07
190,0.95,0.155782594467,1.89258319378e-07
191,0.955,0.392402790839,1.9206614643e-07
